name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
MP Kyla AB,https://www.allabolag.se/foretag/mp-kyla-ab/hallsberg/-/5566312897,[],556631-2897,5828,MP Kyla AB,2002-08-21,Aktiebolag,4,,"Tegelgatan 1, 694 32 Hallsberg","Tegelgatan 1, 694 32 Hallsberg",Hallsberg,100,"['43221 Värme- och sanitetsarbeten', '43223 Kyl- och frysinstallationsarbeten']",Bolaget skall bedriva kyl- och värmeinstallationer samt kyl- och värmeservice och därmed förenliga verksamheter.,0582-132 00,
Förskolan Försprånget AB,https://www.allabolag.se/foretag/f%C3%B6rskolan-f%C3%B6rspr%C3%A5nget-ab/%C3%B6rebro/-/5567717888,[],556771-7888,5827,Förskolan Försprånget AB,2008-12-08,Aktiebolag,5,,"Erik Rosenbergs Väg 170 a, 702 85 Örebro","Erik Rosenbergs Väg 170a, 702 85 Örebro",Örebro,102,['88910 Dagbarnvård'],Bolaget ska bedriva barnomsorg samt därmed förenlig verksamhet.,070-510 87 44,
MM Hunt and Forestry AB,https://www.allabolag.se/foretag/mm-hunt-and-forestry-ab/lindesberg/-/5590273008,[],559027-3008,5823,MM Hunt and Forestry AB,2015-09-22,Aktiebolag,2,,,"Stafettgatan 36, 711 34 Lindesberg",Lindesberg,100,"['43120 Mark- och grundarbeten', '46491 Partihandel med sport- och fritidsartiklar']","Bolaget skall bedriva handel och grossistverksamhet med vapen-, fiske-, telecom- och övrig fritidsutrustning samt bedriva därmed förenlig verksamhet. Därtill skall bolaget bedriva skogsbruk- och markentreprenad samt bedriva därmed förenlig verksamhet. Bolaget skall också bedriva handel med entreprenadmaskiner och värdepapper.",070-686 00 67,
J Lardh AB,https://www.allabolag.se/foretag/j-lardh-ab/kumla/-/5568545064,[],556854-5064,5823,J Lardh AB,2011-05-30,Aktiebolag,2,Johan Robert Lardh,"Hägergatan 54, 692 36 Kumla","Hägergatan 54, 692 36 Kumla",Kumla,50,"['47911 Postorderhandel och detaljhandel på Internet med brett sortiment', '13300 Blekning, färgning och annan textilberedning', '18122 Tryckning av böcker och övriga trycksaker']","Produktion och försäljning av reklamprodukter, fordonsdekor, textiltryck och storformatsprint och presentartiklar.",,
Mörby Gård Boende & Behandling AB,https://www.allabolag.se/foretag/m%C3%B6rby-g%C3%A5rd-boende-behandling-ab/kumla/-/5569846610,[],556984-6610,5818,Mörby Gård Boende & Behandling AB,2014-09-30,Aktiebolag,3,,Kumla,"Box 1127, 692 25 Kumla",Kumla,50,"['87203 Boende med särskild service för vuxna med missbruksproblem', '81300 Skötsel och underhåll av grönytor']","Bolaget ska bedriva förstärkt familjehemsvård med jourmottagning och avgiftning samt uthyrning och service av maskiner för trädgård, jordbruk och skog samt därmed förenlig verksamhet.",,
WiKa Advice AB,https://www.allabolag.se/foretag/wika-advice-ab/%C3%B6rebro/-/5593240749,[],559324-0749,5808,WiKa Advice AB,2021-06-23,Aktiebolag,2,,"Nygatan 15, 702 11 Örebro","Nygatan 15, 702 11 Örebro",Örebro,50,['66220 Verksamhet utförd av försäkringsombud och försäkringsmäklare'],"Bolaget ska bedriva förmedling av fondandelar, investeringsrådgivning om fondandelar samt förmedling av försäkring i samtliga livsförsäkringsklasser med tillstånd enligt lag (2018:1219) om försäkringsdistribution samt kapitalförvaltning.",,
Malmström logistik AB,https://www.allabolag.se/foretag/malmstr%C3%B6m-logistik-ab/fjugesta/-/5592374879,[],559237-4879,5806,Malmström logistik AB,2020-01-20,Aktiebolag,2,,"Storgatan 6, 716 30 Fjugesta","Storgatan 6, 716 30 Fjugesta",Fjugesta,25,"['49410 Vägtransport, godstrafik']",Uthyrning av lastbilschaufförer i första hand. till en mindre skala kommer vi har teknisk support för mobiltelefoner så som reparation och service.,073-424 92 13,
Moja AB,https://www.allabolag.se/foretag/moja-ab/askersund/-/5593858391,[],559385-8391,5803,Moja AB,2022-06-21,Aktiebolag,2,,"Vagersta Fridensborg 648, 696 91 Askersund","Modestas Jazukevicius Vagersta Fridensborg 648, 696 91 Askersund",Askersund,25,['01620 Service till husdjursskötsel'],"Föremålet för bolagets verksamhet är att bedriva service, underhåll och installation samt försäljning av teknisk utrustning, huvudsakligen ägginsamlingsutrustning samt äggpackningsmaskiner, men även annan utrustning och maskiner för djurhållning, till lantbrukare i allmänhet och äggproducenter i synnerhet, jakt- och fisketurism inklusive guideverksamhet samt därmed förenlig verksamhet.",,
Delfis Simskola AB,https://www.allabolag.se/foretag/delfis-simskola-ab/%C3%B6rebro/-/5592618044,[],559261-8044,5798,Delfis Simskola AB,2020-07-02,Aktiebolag,3,,"Gamla Hjälmarvägen 12, 705 10 Örebro","Gamla Hjälmarvägen 12, 705 10 Örebro",Örebro,25,"['55202 Stugbyverksamhet m.m.', '56100 Restaurangverksamhet', '85510 Sport- och fritidsutbildning', '93119 Drift av sporthallar, idrottsplatser och andra sportanläggningar', '55300 Campingplatsverksamhet']","Bedriva simundervisning med vattensäkerhet i fokus för alla. Babysim, simskola och vuxensimskola. Mermaid-kurser, teckenspråkiga grupper, teknikgrupper för barn och vuxna samt tävlingsgrupper. Försäljning av simhjälpmedel, badkläder och vattenleksaker. Utbildning av siminstruktörer.",,
Mossboda Trä Aktiebolag,https://www.allabolag.se/foretag/mossboda-tr%C3%A4-aktiebolag/fr%C3%B6vi/-/5562315746,[],556231-5746,5790,Mossboda Trä Aktiebolag,1983-05-14,Aktiebolag,2,,"Mossboda 120, 718 91 Frövi","Mossboda 120, 718 91 Frövi",Frövi,200,"['16101 Sågning av trä', '46731 Partihandel med virke och andra byggmaterial']","Föremålet för bolagets verksamhet är trävaruhandel, brytning och handel med bränn- och växttorv, handel med drivmedel och bränsle, produktion och försäljning av flisprodukter, förmedling och försäljning av entreprenad- och jordbruksmaskiner samt handel med värdepapper och därmed förenlig verksamhet.",0581-720 30,
Svemar Sverige AB,https://www.allabolag.se/foretag/svemar-sverige-ab/fjugesta/-/5592767239,"['info@svemar.se', 'info@svemar.se']",559276-7239,5785,Svemar Sverige AB,2020-10-14,Aktiebolag,2,,"VEKHYTTAN SÖRGÅRDEN 3183, 716 93 Fjugesta","VEKHYTTAN SÖRGÅRDEN 3183, 716 93 Fjugesta",Fjugesta,25,"['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet', '43120 Mark- och grundarbeten', '43110 Rivning av hus och byggnader', '43320 Byggnadssnickeriarbeten', '46731 Partihandel med virke och andra byggmaterial']","Bolaget ska bedriva håltagning i betong och sten, rivningsarbeten, entreprenadverksamhet inom bygg och mark, partihandel med virke och andra byggmaterial, förvaltning av fast och lös egendom och därmed förenlig verksamhet.",073-030 60 88,https://svemar.se/
Vesta Lantbruk och Entreprenad AB,https://www.allabolag.se/foretag/vesta-lantbruk-och-entreprenad-ab/kumla/-/5590363296,[],559036-3296,5783,Vesta Lantbruk och Entreprenad AB,2015-11-23,Aktiebolag,1,,"Nedra Vesta 216, 692 92 Kumla","Nedra Vesta 216, 692 92 Kumla",Kumla,100,"['43120 Mark- och grundarbeten', '01610 Service till växtodling', '43991 Uthyrning av bygg- och anläggningsmaskiner med förare']","Bolaget skall bedriva spannmålsodling (spannmål, oljeväxter och baljväxter), anläggningsarbeten, mark- och grundarbeten samt annan därmed förenlig verksamhet.",,
Classic Door Sweden AB,https://www.allabolag.se/foretag/classic-door-sweden-ab/%C3%B6rebro/-/5569387656,[],556938-7656,5783,Classic Door Sweden AB,2013-08-08,Aktiebolag,0,Bengt Tomas Kleveback,"Gällersta 215, 705 94 Örebro","Gällersta 215, 705 94 Örebro",Örebro,50,['47991 Provisionsdetaljhandel (ej auktioner)'],"Föremålet för bolagets verksamhet är att bedriva import av och handel med byggnadsmaterial, äga och förvalta fastigheter, värdepapper och metaller och därmed förenlig verksamhet.",073-551 30 18,
NAYA RESTAURANG AB,https://www.allabolag.se/foretag/naya-restaurang-ab/%C3%B6rebro/-/5591564371,[],559156-4371,5778,NAYA RESTAURANG AB,2018-04-19,Aktiebolag,4,,"Varuvägen 2, 702 36 Örebro","c/o Dler Ali Ahmed Tornflakgatan 22, 703 49 Örebro",Örebro,50,['56100 Restaurangverksamhet'],Bolaget ska bedriva restaurangverksamhet och bar samt därmed förenlig verksamhet.,,
Adven Sverige Holding AB,https://www.allabolag.se/foretag/adven-sverige-holding-ab/%C3%B6rebro/-/5590948708,[],559094-8708,5774,Adven Sverige Holding AB,2016-12-29,Aktiebolag,1,Hans Jonas Sjölander,"Radiatorvägen 17, 702 27 Örebro","Adven Sverige AB Radiatorvägen 17, 702 27 Örebro",Örebro,50,['64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare'],"Bolaget ska direkt eller indirekt, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",,
Fastighets AB Humlan i Årjäng,https://www.allabolag.se/foretag/fastighets-ab-humlan-i-%C3%A5rj%C3%A4ng/%C3%B6rebro/-/5566378187,[],556637-8187,5766,Fastighets AB Humlan i Årjäng,2002-12-19,Aktiebolag,1,,"Olaigatan 17 b 1tr, 703 61 Örebro","Olaigatan 17 b 1tr, 703 61 Örebro",Örebro,100,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Aktiebolaget ska äga och förvalta fast egendom, aktier, andelar och värdepapper samt därmed förenlig verksamhet.",,
Bygg Wååg AB,https://www.allabolag.se/foretag/bygg-w%C3%A5%C3%A5g-ab/%C3%B6rebro/-/5567949309,[],556794-9309,5764,Bygg Wååg AB,2009-11-27,Aktiebolag,2,,Örebro,"Box 22112, 702 04 Örebro",Örebro,100,"['41200 Byggande av bostadshus och andra byggnader', '43320 Byggnadssnickeriarbeten', '43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet']",Bolaget ska bedriva snickeriverksamhet inom byggnadsverksamhet.,,
PREMERA Aktiebolag,https://www.allabolag.se/foretag/premera-aktiebolag/%C3%B6rebro/-/5564149655,[],556414-9655,5763,PREMERA Aktiebolag,1991-01-04,Aktiebolag,3,,"Östra Vagngatan 8 e, 702 27 Örebro","Hammarvägen 2, 702 33 Örebro",Örebro,100,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska bedriva fastighetsförvaltning och därmed förenlig verksamhet.,,
Kotten & Co AB,https://www.allabolag.se/foretag/kotten-co-ab/lindesberg/-/5568091051,[],556809-1051,5763,Kotten & Co AB,2010-05-24,Aktiebolag,5,Maude Charlotte Elisabeth Lundell,"Högstadievägen 2, 711 35 Lindesberg","Högstadievägen 2, 711 35 Lindesberg",Lindesberg,50,"['96090 Övriga konsumenttjänster', '85599 Diverse övrig utbildning', '47762 Specialiserad butikshandel med små sällskapsdjur', '01492 Uppfödning av sällskapsdjur']",Bolaget skall bedriva coachning av människa och hund. Utbildning av människa och djurägare. Konsulttjänster inom djur- och personlig utveckling. Detaljhandel och internetförsäljning av husdjursprodukter samt därtill förenlig verksamhet. Uthyrning av träningslokal.,,
Confibras i Norden AB,https://www.allabolag.se/foretag/confibras-i-norden-ab/fellingsbro/-/5592866858,[],559286-6858,5762,Confibras i Norden AB,2020-12-01,Aktiebolag,5,,"Hagalundsvägen 14, 732 71 Fellingsbro","Hagalundsvägen 14, 732 71 Fellingsbro",Fellingsbro,25,"['22230 Byggplastvarutillverkning', '46630 Partihandel med gruv-, bygg- och anläggningsmaskiner']","Bolaget ska bedriva försäljning och uthyrning av diverse bygg och byggentreprenadmaskiner, reservdelar, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet. Bolaget skall bedriva tillverkning och försäljning av produkter i glasfiberarmerad plast, huvudsakligen inom transport- och båt- sektorn, reparation av båtar och andra plastprodukter samt därmed förenlig verksamhet.",,
Robin Kindberg Transport AB,https://www.allabolag.se/foretag/robin-kindberg-transport-ab/p%C3%A5lsboda/-/5593036535,[],559303-6535,5758,Robin Kindberg Transport AB,2021-02-24,Aktiebolag,2,,"Sibbetorp 833, 697 92 Pålsboda","c/o Robin Kindberg Sibbetorp 833, 697 92 Pålsboda",Pålsboda,25,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva åkeriverksamhet med inriktning mot djurtransporter,,
Örebro Bygg & Sanering Aktiebolag,https://www.allabolag.se/foretag/%C3%B6rebro-bygg-sanering-aktiebolag/%C3%B6rebro/-/5563330561,[],556333-0561,5753,Örebro Bygg & Sanering Aktiebolag,1988-09-22,Aktiebolag,8,,"Osmundsgatan 5, 703 83 Örebro","Osmundsgatan 5, 703 83 Örebro",Örebro,100,"['41200 Byggande av bostadshus och andra byggnader', '39000 Sanering, efterbehandling av jord och vatten samt annan verksamhet för föroreningsbekämpning']","Bolaget skall bedriva omfattande byggnadsreparation, asbest- sanering och därmed förenlig verksamhet.",,
Kreativa Byrån i Örebro AB,https://www.allabolag.se/foretag/kreativa-byr%C3%A5n-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568455116,[],556845-5116,5744,Kreativa Byrån i Örebro AB,2011-03-10,Aktiebolag,7,Erik Peter Krantz,"Älvtomtagatan 14, 703 42 Örebro","Älvtomtagatan 14, 703 42 Örebro",Örebro,50,"['62010 Dataprogrammering', '74102 Grafisk designverksamhet', '59200 Ljudinspelning och fonogramutgivning']","Webbproduktion, reklamproduktion, system & IT-utveckling, grafisk formgivning, ljudproduktion.",073-970 55 54,
Nora Pizzeria 47:an AB,https://www.allabolag.se/foretag/nora-pizzeria-47%3Aan-ab/nora/-/5591626691,[],559162-6691,5741,Nora Pizzeria 47:an AB,2018-06-19,Aktiebolag,4,,"Storgatan 11, 713 31 Nora","Storgatan 11, 713 31 Nora",Nora,50,['56100 Restaurangverksamhet'],Bolaget skall bedriva restaurangverksamhet och därmed förenlig verksamhet.,,
Ronahi & Sinan AB,https://www.allabolag.se/foretag/ronahi-sinan-ab/karlskoga/-/5591623631,[],559162-3631,5739,Ronahi & Sinan AB,2018-06-14,Aktiebolag,4,,"Skrantahöjdsvägen 4, 691 42 Karlskoga","c/o A Yildrim Skrantahöjdsvägen 4, 691 42 Karlskoga",Karlskoga,50,['56100 Restaurangverksamhet'],Bolaget skall bedriva restaurangverksamhet samt idka därmed annan förenlig verksamhet.,,
Colluseum Club AB,https://www.allabolag.se/foretag/colluseum-club-ab/karlskoga/-/5564575891,[],556457-5891,5739,Colluseum Club AB,1992-11-26,Aktiebolag,3,,"Dalbacksgatan 5, 691 41 Karlskoga","Dalbacksgatan 5, 691 41 Karlskoga",Karlskoga,100,['93130 Drift av gymanläggningar'],"Bolaget skall bedriva motion- och friskvårdsverksamhet, caférörelse samt därmed förenlig verksamhet.",,
Stall Hellström AB,https://www.allabolag.se/foretag/stall-hellstr%C3%B6m-ab/kumla/-/5568130974,[],556813-0974,5736,Stall Hellström AB,2010-07-01,Aktiebolag,1,,"Sickelsta Gård 107, 692 93 Kumla","Åsa Hellström Eker 165, 705 92 Örebro",Örebro,50,['85510 Sport- och fritidsutbildning'],"Bolaget ska bedriva försäljning av hästar samt tillbehör till hästar på export och import, samt träningar och utbildningar av hästar och ryttare och därmed förenlig verksamhet.",,
G.A:s Transport AB,https://www.allabolag.se/foretag/g.a%3As-transport-ab/hammar/-/5593204810,[],559320-4810,5735,G.A:s Transport AB,2021-06-02,Aktiebolag,9,,"Hammars-Hult 311, 696 94 Hammar","Hammars-Hult 311, 696 94 Hammar",Hammar,25,"['49410 Vägtransport, godstrafik', '78200 Personaluthyrning']",Bolaget skall bedriva transporttjänster och uthyrning av bemanningspersonal och därmed förenlig verksamhet.,,
Konditori En bulle i ugnen AB,https://www.allabolag.se/foretag/konditori-en-bulle-i-ugnen-ab/odensbacken/-/5591777841,[],559177-7841,5729,Konditori En bulle i ugnen AB,2018-10-31,Aktiebolag,6,,"Örebrovägen 20, 715 31 Odensbacken","Örebrovägen 20, 715 31 Odensbacken",Odensbacken,50,['47241 Specialiserad butikshandel med bröd och konditorivaror'],"Café-, konditori- och bageriverksamhet.",,
Ceatec Sweden AB,https://www.allabolag.se/foretag/ceatec-sweden-ab/mullhyttan/-/5568322753,[],556832-2753,5727,Ceatec Sweden AB,2010-12-14,Aktiebolag,1,,"Hultsdalen 6073, 716 94 Mullhyttan","Hultsdalen 6073, 716 94 Mullhyttan",Mullhyttan,50,"['71123 Teknisk konsultverksamhet inom elteknik', '46699 Partihandel med diverse övriga maskiner och utrustning']",Bolagets verksamhet ska vara att bedriva försäljning och service av utrustning och omkostnadsmaterial för kretskortstillverkare inom elektronikindustrin samt försäljning av båt. och badbryggs- produkter jämte därmed förenlig verksamhet.,070-301 23 04,
Akumont AB,https://www.allabolag.se/foretag/akumont-ab/%C3%B6rebro/-/5593744559,[],559374-4559,5725,Akumont AB,2022-04-05,Aktiebolag,5-9,Baback Shirvani Assl,"Pappersbruksallén 14, 702 15 Örebro","Pappersbruksallén 14, 702 15 Örebro",Örebro,25,['43320 Byggnadssnickeriarbeten'],"Företaget ska vara aktiva inom byggbranschen, de ska montera all typer av undertak och sälja material för tjänsten som utförs.",,
Nederman's group AB,https://www.allabolag.se/foretag/nedermans-group-ab/kumla/-/5592718455,[],559271-8455,5715,Nederman's group AB,2020-09-17,Aktiebolag,7,,"Kalkugnsgatan 4, 692 92 Kumla","Kalkugnsgatan 4, 692 92 Kumla",Kumla,25,"['43320 Byggnadssnickeriarbeten', '73111 Reklambyråverksamhet']","Bolaget ska till en grund bedriva bygg och renoveringsarbeten. Så som nyproduktioner av fastigheter och hus. Tillbyggnationer till fastigheter och hus. Även utföra renoveringar. Kommer vara fönstermontage, köksmontage, takbyten, golvbyten. Sen kommer verksamheten också bedriva en reklambit, det kommer vara marknadsföringshjälp över sociala medier och även genom fysiska kanaler. Kommer vara dekaler till bilar, skyltar och företagskläder.",,
Rosensjö Måleri AB,https://www.allabolag.se/foretag/rosensj%C3%B6-m%C3%A5leri-ab/karlskoga/-/5592925613,[],559292-5613,5710,Rosensjö Måleri AB,2020-12-21,Aktiebolag,5,,"Hangarvägen 34, 691 35 Karlskoga","Rosensjö Måleri AB Hangarvägen 34, 691 35 Karlskoga",Karlskoga,25,"['43341 Måleriarbeten', '43320 Byggnadssnickeriarbeten']","Bolaget skall bedriva måleriarbeten, blästring, uthyrning av maskiner såsom skylift, förvaltning av värdepapper och därmed förenlig verksamhet.",,
Nettobilar Lillån AB,https://www.allabolag.se/foretag/nettobilar-lill%C3%A5n-ab/%C3%B6rebro/-/5593085185,[],559308-5185,5710,Nettobilar Lillån AB,2021-03-23,Aktiebolag,3,,"Kyrkvägen 63, 703 75 Örebro","c/o Nettobilar Group AB Smedstorpsvägen 2, 702 30 Örebro",Örebro,25,"['45201 Allmän service och reparation av motorfordon utom motorcyklar', '45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar']",Bolaget ska bedriva service och reparation av motorfordon samt därmed förenlig verksamhet.,,
TEAM ACTUM AB,https://www.allabolag.se/foretag/team-actum-ab/%C3%B6rebro/-/5567653372,[],556765-3372,5706,TEAM ACTUM AB,2008-09-11,Aktiebolag,10,,"Sveavägen 2 a, 702 14 Örebro","Sveavägen 2 a, 702 14 Örebro",Örebro,100,"['87901 Heldygnsvård med boende för barn och ungdomar med sociala problem', '78100 Arbetsförmedling och rekrytering']","Bolagets verksamhet ska vara att serva svenska kommuner med KBT-förstärkt familjehemsvård, utredning, behandling och utbildnings- respektive handledningstjänst samt därmed förenlig verksamhet.",019-760 45 80,
Ersu Consulting AB,https://www.allabolag.se/foretag/ersu-consulting-ab/%C3%B6rebro/-/5593877342,[],559387-7342,5705,Ersu Consulting AB,2022-07-01,Aktiebolag,3,,"Kvastmakarevägen 4, 702 21 Örebro","Kvastmakarevägen 4, 702 21 Örebro",Örebro,50,['62020 Datakonsultverksamhet'],Bolaget skall bedriva konsultverksamhet inom IT och därmed förenlig verksamhet.,,
Kindströmer Skog & Konsult AB,https://www.allabolag.se/foretag/kindstr%C3%B6mer-skog-konsult-ab/nora/-/5564999133,[],556499-9133,5700,Kindströmer Skog & Konsult AB,1994-12-05,Aktiebolag,5,,"N Husby 173, 713 91 Nora","N Husby 173, 713 91 Nora",Nora,100,['02409 Övrig service till skogsbruk'],"Bolaget skall bedriva skogsentreprenadverksamhet såsom röjning, huggning, plantering, skotning, markberedning samt konsultation inom skogsnäringen samt därmed förenlig verksamhet.",070-569 30 03,
Kopparbergsmacken AB,https://www.allabolag.se/foretag/kopparbergsmacken-ab/kopparberg/-/5591826242,[],559182-6242,5699,Kopparbergsmacken AB,2018-11-30,Aktiebolag,3,,"Bergmästaregatan 14, 714 31 Kopparberg","Bergmästaregatan 14, 714 31 Kopparberg",Kopparberg,50,['47300 Specialiserad detaljhandel med drivmedel'],"Drift av servicestation, livsmedelsförsäljning, bildelsförsäljning, detaljhandel inom dagligvaruhandel, förvaltning och uthyrning av fastigheter, bilverkstad, biltvätt, fordonsuthyrning, drivmedelsförsäljning, drivmedelshantering.",,
Antis FordonsMekaniska AB,https://www.allabolag.se/foretag/antis-fordonsmekaniska-ab/aspabruk/-/5593288417,[],559328-8417,5699,Antis FordonsMekaniska AB,2021-07-27,Aktiebolag,3,,"Södervägen 9, 696 73 Aspabruk","Mattias Antfolk Södervägen 9, 696 73 Aspabruk",Aspabruk,25,"['33120 Reparation av maskiner', '45201 Allmän service och reparation av motorfordon utom motorcyklar']",Mekanisk verkstad med fokus på fordonsreperationer,,
Presenning & Kapell Örebro AB,https://www.allabolag.se/foretag/presenning-kapell-%C3%B6rebro-ab/%C3%B6rebro/-/5567557250,[],556755-7250,5695,Presenning & Kapell Örebro AB,2008-04-10,Aktiebolag,2,,"Björksättersvägen 3, 703 75 Örebro","Björksättersvägen 3, 703 75 Örebro",Örebro,100,"['13922 Tillverkning av presenningar, tält, segel o.d.']","Aktiebolaget ska tillverksa presenningar och kapell, bedriva redovisningsbyrå med därtill hörande verksamhet såsom löpande redovisning samt bedriva därmed förenlig verksamhet.",,
Hegasus Gullvivan AB,https://www.allabolag.se/foretag/hegasus-gullvivan-ab/%C3%B6rebro/-/5591692784,[],559169-2784,5692,Hegasus Gullvivan AB,2018-08-28,Aktiebolag,0,Therése Ewa Lindroth Wettermark,"Lillbackavägen 31, 702 42 Örebro","C/o In Frigore Lillbackavägen 31, 702 42 Örebro",Örebro,50,"['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget ska bedriva förvaltning av egna fastigheter samt därmed förenlig verksamhet.,,
Håkan Johansson Örebro AB,https://www.allabolag.se/foretag/h%C3%A5kan-johansson-%C3%B6rebro-ab/%C3%B6rebro/-/5567209779,[],556720-9779,5684,Håkan Johansson Örebro AB,2007-01-19,Aktiebolag,4,,"Vagngatan 19, 702 27 Örebro","Vagngatan 19, 702 27 Örebro",Örebro,1 000,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],"Bolaget ska bedriva åkeriverksamhet, förvaltning av fast och lös egendom, värdepapper och därmed förenlig verksamhet.",019-27 07 62,
Träningslagret AB,https://www.allabolag.se/foretag/tr%C3%A4ningslagret-ab/karlskoga/-/5568380637,[],556838-0637,5676,Träningslagret AB,2011-01-12,Aktiebolag,6,,"Hangarvägen 20, 691 35 Karlskoga","Centrumleden 21 a, 691 31 Karlskoga",Karlskoga,50,['96040 Kroppsvård'],"Bolaget skall bedriva friskvård, rehabilitering, kostrådgivning samt därmed förenlig verksamhet.",,
Cleanox alltjänst AB,https://www.allabolag.se/foretag/cleanox-alltj%C3%A4nst-ab/askersund/-/5569973141,[],556997-3141,5666,Cleanox alltjänst AB,2014-12-18,Aktiebolag,8,,"Fredbergavägen 6, 696 33 Askersund","Fredbergavägen 6, 696 33 Askersund",Askersund,50,['81210 Lokalvård'],Bolaget ska bedriva städverksamhet och därmed förenlig verksamhet samt äga och förvalta värdepapper.,,
Aktiebolaget Ekonomidelar i Örebro,https://www.allabolag.se/foretag/aktiebolaget-ekonomidelar-i-%C3%B6rebro/%C3%B6rebro/-/5562935352,[],556293-5352,5664,Aktiebolaget Ekonomidelar i Örebro,1987-06-10,Aktiebolag,6,,"Adolfsbergsvägen 4, 702 27 Örebro","Adolfsbergsvägen 4, 702 27 Örebro",Örebro,100,['29320 Tillverkning av andra delar och tillbehör till motorfordon'],"Bolagets verksamhet skall omfatta sälja handla med bilplåtdelar samt legotillverkning inom verkstadsindustrin, jämte därmed förenlig verksamhet.",,
Skandinaviska Industrigolv Aktiebolag,https://www.allabolag.se/foretag/skandinaviska-industrigolv-aktiebolag/karlskoga/-/5565321790,[],556532-1790,5663,Skandinaviska Industrigolv Aktiebolag,1996-06-04,Aktiebolag,4,,"Magasinsvägen 4, 691 42 Karlskoga","Magasinsvägen 4, 691 42 Karlskoga",Karlskoga,100,['43330 Golv- och väggbeläggningsarbeten'],"Bolaget skall bedriva entreprenader, service och underhåll av golv samt därmed förenlig verksamhet.",0586-352 00,
Taxi D.H.A i Örebro AB,https://www.allabolag.se/foretag/taxi-d.h.a-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567921167,[],556792-1167,5662,Taxi D.H.A i Örebro AB,2009-11-02,Aktiebolag,6,,"Hertig Karls Allé 65, 703 40 Örebro","Hertig Karls Allé 65, 703 40 Örebro",Örebro,100,"['55103 Hotellverksamhet utan restaurangrörelse', '49320 Taxitrafik']",Aktiebolagets verksamhet ska vara att bedriva taxirörelse samt hotellverksamhet jämte därmed förenlig verksamhet.,073-729 90 34,
L.G.J. Invest i Örebro AB,https://www.allabolag.se/foretag/l.g.j.-invest-i-%C3%B6rebro-ab/%C3%B6rebro/-/5562308618,[],556230-8618,5657,L.G.J. Invest i Örebro AB,1983-05-14,Aktiebolag,1,,"Slottsgatan 19, 703 61 Örebro","Slottsgatan 19, 703 61 Örebro",Örebro,100,"['46499 Partihandel med övriga hushållsvaror', '01430 Uppfödning av hästar och andra hästdjur', '68209 Övrig förvaltning av egna eller arrenderade fastigheter']","Bolaget skall äga och förvalta fast och lös egendom, bedriva tävlings- och uppfödningsverksamhet med hästar, finansiering av bilkontrakt samt bedriva därmed förenlig verksamhet.",019-673 46 13,
Kumla Bygghåltagning AB,https://www.allabolag.se/foretag/kumla-byggh%C3%A5ltagning-ab/kumla/-/5566243688,"['conny.lundbom@kumlabygghaltagning.se', 'conny.lundbom@kumlabygghaltagning.se']",556624-3688,5656,Kumla Bygghåltagning AB,2002-02-25,Aktiebolag,7,,"Sörbyvägen 6, 692 34 Kumla","Sörbyvägen 6, 692 34 Kumla",Kumla,100,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Bolaget skall bedriva håltagningsverksamhet inom byggbranschen och byggnadsverksamhet, äga och förvalta aktier och värdepapper ävensom idka därmed förenlig verksamhet.",070-683 20 02,
Tennstar Holding i Karlskoga AB,https://www.allabolag.se/foretag/tennstar-holding-i-karlskoga-ab/karlskoga/-/5567450241,[],556745-0241,5650,Tennstar Holding i Karlskoga AB,2007-12-01,Aktiebolag,2,,"Strandvägen 14, 691 41 Karlskoga","Strandvägen 14, 691 41 Karlskoga",Karlskoga,100,"['70220 Konsultverksamhet avseende företags organisation', '46750 Partihandel med kemiska produkter']","Bolaget skall bedriva handel med och förvaltning av värdepapper, aktier och fastigheter, handel med design- och inredningsprodukter samt bedriva konsulttjänster inom affärsutveckling, ledarskap och åt ytbehandlingsindustrin samt bedriva därmed förenlig verksamhet.",070-555 48 19,
