name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Tingsvalvet Närlunda 1:205 AB,https://www.allabolag.se/foretag/tingsvalvet-n%C3%A4rlunda-1%3A205-ab/askersund/-/5590240080,[],559024-0080,2313,Tingsvalvet Närlunda 1:205 AB,2015-08-25,Aktiebolag,0,"Parkgatan 11, 696 33 Askersund","Mått Johanssons Väg 52 a, 633 46 Eskilstuna",Eskilstuna,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget skall äga och förvalta fastigheter och bedriva därmed förenlig verksamhet.,,,
Yahya Butik AB,https://www.allabolag.se/foretag/yahya-butik-ab/lindesberg/-/5593643124,[],559364-3124,2312,Yahya Butik AB,2022-02-04,Aktiebolag,1,"Prästgatan 11 b, 711 30 Lindesberg","Tranbärsvägen 3, 711 33 Lindesberg",Lindesberg,25,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Bolaget skall bedriva livsmedelsbutik och därmed förenlig verksamhet.,,,
Kent Larsson Projekt AB,https://www.allabolag.se/foretag/kent-larsson-projekt-ab/%C3%B6rebro/-/5566291075,[],556629-1075,2312,Kent Larsson Projekt AB,2002-06-26,Aktiebolag,2,"Ekersgatan 8 Lgh 1201, 703 42 Örebro","Ekersgatan 8 2tr, 703 42 Örebro",Örebro,100,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget skall bedriva konsultverksamhet inom byggnadsindustrin samt köp, försäljning och förvaltning av värdepapper och därmed förenlig verksamhet.",,019-16 91 69,
JK Mark & Utemiljö AB,https://www.allabolag.se/foretag/jk-mark-utemilj%C3%B6-ab/hallsberg/-/5593669442,[],559366-9442,2311,JK Mark & Utemiljö AB,2022-02-22,Aktiebolag,2,"Kvarsätter Björkbacken 119, 694 92 Hallsberg","Kvarsätter Björkbacken 119, 694 92 Hallsberg",Hallsberg,25,"['43120 Mark- och grundarbeten', '81300 Skötsel och underhåll av grönytor', '43320 Byggnadssnickeriarbeten']",Bolagets verksamhet är grävning och anläggningsarbeten samt därmed förenlig verksamhet.,,,
SWEPROFILE KGA AB,https://www.allabolag.se/foretag/sweprofile-kga-ab/kumla/-/5591015754,[],559101-5754,2308,SWEPROFILE KGA AB,2017-02-21,Aktiebolag,1,"Gränby 120, 692 92 Kumla","Gränby 120, 692 92 Kumla",Kumla,50,"['78200 Personaluthyrning', '45201 Allmän service och reparation av motorfordon utom motorcyklar']",Fordonsverkstad. Företagsprofilering med kläder och företagsloggor. Uthyrning av personal. Uthyrning av fordon. Uthyrning av maskiner.,,,
Patric Lagemyr AB,https://www.allabolag.se/foretag/patric-lagemyr-ab/sk%C3%B6llersta/-/5593942096,[],559394-2096,2308,Patric Lagemyr AB,2022-08-26,Aktiebolag,5-9,"Testa 211, 697 94 Sköllersta","Testa 211, 697 94 Sköllersta",Sköllersta,50,"['81100 Fastighetsrelaterade stödtjänster', '81210 Lokalvård', '52211 Bärgning för landtransport', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare', '77110 Uthyrning och leasing av personbilar och lätta motorfordon']","Fastighetsservice, städservice, fordonsbärgning, landtransporter, handel med fordon, uthyrning av fordon, förvaltning av fastigheter och värdepapper i noterade och mindre onoterade företag. Samt därmed förenlig verksamhet.",Leif Micael Patric Lagemyr,,
Klockhammars elmontage AB,https://www.allabolag.se/foretag/klockhammars-elmontage-ab/%C3%B6rebro/-/5593008534,[],559300-8534,2308,Klockhammars elmontage AB,2021-02-09,Aktiebolag,1,"Ullavi 279, 705 92 Örebro","John Eriksson Ullavi 279, 705 92 Örebro",Örebro,25,['43210 Elinstallationer'],"Elinstallationer, elkonsultation och elbesiktningar samt därvid förenlig verksamhet.",,,
Controllern Real Estate Tankbilen 8 AB,https://www.allabolag.se/foretag/controllern-real-estate-tankbilen-8-ab/%C3%B6rebro/-/5590240478,[],559024-0478,2308,Controllern Real Estate Tankbilen 8 AB,2015-08-25,Aktiebolag,0,"Långgatan 1 b, 703 58 Örebro","Långgatan 1 b, 703 58 Örebro",Örebro,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska bedriva fastighetsförvaltning och därmed förenlig verksamhet.,,,
HC industrifastigheter AB,https://www.allabolag.se/foretag/hc-industrifastigheter-ab/lindesberg/-/5593343741,[],559334-3741,2307,HC industrifastigheter AB,2021-09-10,Aktiebolag,0,"Bandygatan 3, 711 34 Lindesberg","Bandygatan 3, 711 34 Lindesberg",Lindesberg,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget skall äga och förvalta fast egendom samt därmed förenlig verksamhet.,,,
Vinala Fastighets AB,https://www.allabolag.se/foretag/vinala-fastighets-ab/sk%C3%B6llersta/-/5592959323,[],559295-9323,2306,Vinala Fastighets AB,2021-01-11,Aktiebolag,0,"Vinala 139, 697 94 Sköllersta","Vinala 139, 697 94 Sköllersta",Sköllersta,25,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska äga och förvalta aktier, andra värdepapper och andelar i bolag, samt bedriva därmed förenlig verksamhet.",Anders Gustaf Månsson,,
ad Verbum Translation Consulting AB,https://www.allabolag.se/foretag/ad-verbum-translation-consulting-ab/%C3%B6rebro/-/5568750425,[],556875-0425,2305,ad Verbum Translation Consulting AB,2011-12-07,Aktiebolag,2,"Karlsgatan 32 t Lgh 1101, 703 41 Örebro","Karlsgatan 32 t Lgh 1101, 703 41 Örebro",Örebro,50,"['74300 Översättning och tolkning', '85594 Personalutbildning', '85599 Diverse övrig utbildning']",Aktiebolaget ska bedriva tolk- (auktorisation samt specialkompetens inom sjukvård och juridik finns mellan svenska och rumänska) och översättningsservice samt kursverksamhet.,,,
PN Bygg i Nerike AB,https://www.allabolag.se/foretag/pn-bygg-i-nerike-ab/%C3%A5sbro/-/5590582051,[],559058-2051,2305,PN Bygg i Nerike AB,2016-04-07,Aktiebolag,2,"Tallvägen 5, 694 60 Åsbro","Tallvägen 5, 694 60 Åsbro",Åsbro,50,['41200 Byggande av bostadshus och andra byggnader'],"Bolagets verksamhet skall vara snickeri- och byggnadsarbetare, ny- och ombyggnation, service- och försäkringsskador, handel med byggnadsmaterial och därmed förenlig verksamhet.",,,
DoWo Konsult AB,https://www.allabolag.se/foretag/dowo-konsult-ab/%C3%B6rebro/-/5590507272,[],559050-7272,2305,DoWo Konsult AB,2016-02-10,Aktiebolag,1,"Sandåsvägen 4, 703 83 Örebro","c/o Tomas Lundgren Sandåsvägen 4, 703 83 Örebro",Örebro,50,['62020 Datakonsultverksamhet'],Projektledning och kompetens inom mobila datalösningar.,,,
Rental Mellansverige AB,https://www.allabolag.se/foretag/rental-mellansverige-ab/ervalla/-/5594234865,[],559423-4865,2303,Rental Mellansverige AB,2023-02-23,Aktiebolag,0,"Avdala 918, 718 94 Ervalla","Avdala 918, 718 94 Ervalla",Ervalla,100,['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner'],Bolaget skall bedriva uthyrning av byggnads- och markentre- prenadinventarier samt därmed förenlig verksamhet.,Joakim Peter Evertsson,,
Laxå Tekniktjänst El & Automation AB,https://www.allabolag.se/foretag/lax%C3%A5-tekniktj%C3%A4nst-el-automation-ab/lax%C3%A5/-/5591875892,[],559187-5892,2302,Laxå Tekniktjänst El & Automation AB,2018-12-19,Aktiebolag,2,"Nydrätt 201, 695 91 Laxå","Nydrätt 201, 695 91 Laxå",Laxå,50,"['43210 Elinstallationer', '33120 Reparation av maskiner', '33200 Installation av industrimaskiner och -utrustning', '43221 Värme- och sanitetsarbeten', '71122 Teknisk konsultverksamhet inom industriteknik']","Föremålet för bolagets verksamhet är att utföra diverse eluppdrag som auktoriserad behörig elektriker, utföra elinstallationer riktat mot industri, automation, styr och reglerteknik, reparationer, service samt därmed förenlig verksamhet.",Per Arne Martin Gustavsson,,
Car Crash Center i Örebro AB,https://www.allabolag.se/foretag/car-crash-center-i-%C3%B6rebro-ab/%C3%B6rebro/-/5591518351,[],559151-8351,2301,Car Crash Center i Örebro AB,2018-03-08,Aktiebolag,2,"Skjutbanevägen 11, 703 84 Örebro","Bessemervägen 5, 703 83 Örebro",Örebro,50,"['45110 Handel med personbilar och lätta motorfordon', '45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar']",Företaget ska bedriva verksamhet inom billackering och reparationer av plåtskador samt bedriva handel med bilar jämte därmed förenlig verksamhet.,,,
Bergqvist Fastigheter i Askersund AB,https://www.allabolag.se/foretag/bergqvist-fastigheter-i-askersund-ab/askersund/-/5567949614,[],556794-9614,2301,Bergqvist Fastigheter i Askersund AB,2009-11-27,Aktiebolag,0,"Smidesvägen 3, 696 33 Askersund","Smidesvägen 3, 696 33 Askersund",Askersund,500,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']",Aktiebolagets verksamhet ska vara att äga och förvalta fastigheter och värdepapper jämte därmed förenlig verksamhet.,,,
OrtobIT AB,https://www.allabolag.se/foretag/ortobit-ab/%C3%B6rebro/-/5590385950,[],559038-5950,2300,OrtobIT AB,2015-12-03,Aktiebolag,2,"Pionjärgatan 24, 703 81 Örebro","c/o Mikael Cullberg Pionjärgatan 24, 703 81 Örebro",Örebro,50,"['62020 Datakonsultverksamhet', '70220 Konsultverksamhet avseende företags organisation', '71129 Övrig teknisk konsultverksamhet']","Bolaget skall bedriva konsultverksamhet inom IT och Management såsom verksamhetsutveckling, kravställning, upphandling och projektledning, bedriva handel med fastigheter samt aktier och andra värdepapper, erbjuda uthyrning av bostäder och vandrarhem samt därmed sammanhängande verksamhet.",,,
Gelbgjutaren AB,https://www.allabolag.se/foretag/gelbgjutaren-ab/karlskoga/-/5593442279,[],559344-2279,2300,Gelbgjutaren AB,2021-11-03,Aktiebolag,0,Karlskoga,"Box 305, 691 31 Karlskoga",Karlskoga,25,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget ska äga och förvalta fast egendom samt därmed förenlig verksamhet.,,,
Uchral AB,https://www.allabolag.se/foretag/uchral-ab/lindesberg/-/5593019465,[],559301-9465,2299,Uchral AB,2021-02-15,Aktiebolag,2,"Kungsgatan 42, 711 30 Lindesberg","Tuvshinjargal/Davaasuren Harpsundsvägen 78, 124 58 Bandhagen",Bandhagen,25,['56100 Restaurangverksamhet'],Sushi noodle restaurang.,,,
Frman i Örebro AB,https://www.allabolag.se/foretag/frman-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568659972,[],556865-9972,2299,Frman i Örebro AB,2011-09-29,Aktiebolag,2,"Beväringsgatan 12, 703 65 Örebro","Beväringsgatan 12, 703 65 Örebro",Örebro,25,['56100 Restaurangverksamhet'],"Föremålet för bolagets verksamhet är att bedriva restaurang, utföra tjänster såsom biltvätt, bilvård och bilreparationer, förvalta fast egendom, handel med värdepapper, ävensom idka därmed förenlig verksamhet.",,073-772 46 77,
Törnvalls Maskinservice AB,https://www.allabolag.se/foretag/t%C3%B6rnvalls-maskinservice-ab/vedev%C3%A5g/-/5592484090,[],559248-4090,2298,Törnvalls Maskinservice AB,2020-03-18,Aktiebolag,1,"Sparres Väg 15, 711 72 Vedevåg","Sparres Väg 15, 711 72 Vedevåg",Vedevåg,25,"['33120 Reparation av maskiner', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']","Bolaget skall tillhandahålla reparation, service, uthyrning och tillbehörsförsäljning avseende skogs- och entreprenadmaskiner, samt andra typer av arbetsfordon. Bolaget kan dessutom investera i värdepapper samt i fast eller lös egendom.",,,
Sidra Care AB,https://www.allabolag.se/foretag/sidra-care-ab/%C3%B6rebro/-/5569284549,[],556928-4549,2298,Sidra Care AB,2013-04-10,Aktiebolag,1,"Lottagatan 8, 703 65 Örebro","c/o Muhammed Alshamari Lottagatan 8, 703 65 Örebro",Örebro,50,"['86221 Specialistläkarverksamhet inom öppenvård, på sjukhus']","Bemanningsföretag inom vården. Vi hyr ut och rekryterar läkare, sjuksköterskor och annan personal inom vården. Hjälper landsting, kommuner och privata vårdgivare med kompetent personal när och där det bäst behövs. Det kan röra sig om kortare insatser på bara några dagar till flera månader. Vi bemannar vården i Sverige och Norge.",,,
Din Gravyr i Örebro AB,https://www.allabolag.se/foretag/din-gravyr-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569436958,[],556943-6958,2297,Din Gravyr i Örebro AB,2013-09-26,Aktiebolag,3,"Sturegatan 2, 702 14 Örebro","Sturegatan 2, 702 14 Örebro",Örebro,100,['25999 Diverse övrig metallvarutillverkning'],"Bolaget ska bedriva tillverkning och försäljning av skyltar, försäljning av gravyrtjänster mot industrin, konsulttjänster gällande marknadsföring samt partihandel av graverbara presentartiklar ävensom idka förenlig verksamhet.",,076-195 11 71,
Samsala Åkeri AB,https://www.allabolag.se/foretag/samsala-%C3%A5keri-ab/hallsberg/-/5568691413,[],556869-1413,2296,Samsala Åkeri AB,2011-10-27,Aktiebolag,1,"Bäckaskog 604, 694 92 Hallsberg","Bäckaskog 604, 694 92 Hallsberg",Hallsberg,50,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är att utföra gods'/anläggningstransporter och uthyrning av arbetskraft samt handel med värdepapper och därmed förenlig verksamhet.,,070-568 79 59,
MB Sälj & Teknik AB,https://www.allabolag.se/foretag/mb-s%C3%A4lj-teknik-ab/kumla/-/5593569618,[],559356-9618,2294,MB Sälj & Teknik AB,2021-12-27,Aktiebolag,2,"Rosenhillsgatan 4, 692 31 Kumla","Rosenhillsgatan 4, 692 31 Kumla",Kumla,50,['62020 Datakonsultverksamhet'],"Bolaget skall förvalta och äga värdepapper och fastigheter, samt även bedriva försäljning av tjänster och produkter inom IT området och därmed förenlig verksamhet.",,,
CM Speedshop AB,https://www.allabolag.se/foretag/cm-speedshop-ab/p%C3%A5lsboda/-/5593317133,[],559331-7133,2294,CM Speedshop AB,2021-08-24,Aktiebolag,1,"Kvarngatan 6, 697 32 Pålsboda","Kvarngatan 6, 697 32 Pålsboda",Pålsboda,25,['45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar'],"Bolaget ska bedriva försäljning och webbhandel med bilar, bildelar samt design av bildetaljer och därmed förenliga verksamheter.",,,
Strömbergs Måleriservice i Örebro AB,https://www.allabolag.se/foretag/str%C3%B6mbergs-m%C3%A5leriservice-i-%C3%B6rebro-ab/%C3%B6rebro/-/5568912033,[],556891-2033,2292,Strömbergs Måleriservice i Örebro AB,2012-04-23,Aktiebolag,1,"Katarinavägen 9, 705 95 Örebro","Katarinavägen 9, 705 95 Örebro",Örebro,50,['43341 Måleriarbeten'],Aktiebolagets verksamhet ska vara att bedriva måleriverksamhet och därmed förenlig verksamhet.,,,
Illimitata AB,https://www.allabolag.se/foretag/illimitata-ab/%C3%B6rebro/-/5590096821,[],559009-6821,2290,Illimitata AB,2015-04-02,Aktiebolag,1,"Nygatan 82 Lgh:1904, 702 13 Örebro","Nygatan 82 Lgh:1904, 702 13 Örebro",Örebro,50,"['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik', '43210 Elinstallationer', '71123 Teknisk konsultverksamhet inom elteknik', '42220 Anläggningsarbeten för el och telekommunikation', '70220 Konsultverksamhet avseende företags organisation']","Aktiebolaget ska bedriva verksamhet med konsultation, utveckling, försäljning och marknadsföring av produkter inom VVS-branschen samt äga och förvalta fastigheter och värdepapper jämte därmed förenlig verksamhet.",,,
Skoglund Kross & Maskin AB,https://www.allabolag.se/foretag/skoglund-kross-maskin-ab/gyttorp/-/5592478647,[],559247-8647,2289,Skoglund Kross & Maskin AB,2020-03-13,Aktiebolag,1,"Dalkarlsberg 611, 713 92 Gyttorp","Dalkarlsberg 611, 713 92 Gyttorp",Gyttorp,25,"['77320 Uthyrning och leasing av bygg- och anläggningsmaskiner', '33120 Reparation av maskiner', '42110 Anläggning av vägar och motorvägar']","Olika maskintjänster, uthyrning av tjänster, vägunderhåll, reparationer av maskiner och dess redskap. tillverkning av olika konstruktioner, svetsning, markarbeten.",,,
Bilexchange Örebro AB,https://www.allabolag.se/foretag/bilexchange-%C3%B6rebro-ab/hallsberg/-/5591045967,[],559104-5967,2289,Bilexchange Örebro AB,2017-03-14,Aktiebolag,0,"Hässlebergsvägen 7, 694 34 Hallsberg","Hässlebergsvägen 7, 694 34 Hallsberg",Hallsberg,50,"['45110 Handel med personbilar och lätta motorfordon', '49320 Taxitrafik']",Föremålet för bolagets verksamhet är person- och budtransporter samt försäljning av motorfordon och därmed förenlig verksamhet.,,,
Markconsult i närke AB,https://www.allabolag.se/foretag/markconsult-i-n%C3%A4rke-ab/hallsberg/-/5591852370,[],559185-2370,2288,Markconsult i närke AB,2018-12-12,Aktiebolag,2,"Åholmsbryggan 8, 694 91 Hallsberg","Markconsult i närke ab Åholmsbryggan 8, 694 91 Hallsberg",Hallsberg,50,['43120 Mark- och grundarbeten'],Bolaget ska bedriva markentreprenadarbeten och därmed förenlig verksamhet.,,,
Bylins Entreprenad AB,https://www.allabolag.se/foretag/bylins-entreprenad-ab/kumla/-/5590477898,[],559047-7898,2288,Bylins Entreprenad AB,2016-01-19,Aktiebolag,1,"Kantgatan 19, 692 72 Kumla","Kantgatan 19, 692 72 Kumla",Kumla,50,['42120 Anläggning av järnvägar och tunnelbanor'],"Föremålet för bolagets verksamhet är anläggningsarbeten inom järnvägsbranschen, uthyrning av arbetskraft samt handel med värdepapper och därmed förenlig verksamhet.",,,
Ellma Vinylstaket AB,https://www.allabolag.se/foretag/ellma-vinylstaket-ab/hallsberg/-/5567042766,[],556704-2766,2287,Ellma Vinylstaket AB,2006-05-17,Aktiebolag,1,"Kvarngatan 2, 694 31 Hallsberg","Ellma Vinylstaket AB Kvarngatan 2, 694 31 Hallsberg",Hallsberg,100,['46731 Partihandel med virke och andra byggmaterial'],"Bolaget ska bedriva import och försäljning av trädgårds- tillbehör samt transport och viss fraktverksamhet. Bolaget ska även bedriva förvaltning av fastigheter, handel med värdepapper jämte därmed förenlig verksamhet.",Martin Lars Ellvåg,,
LPF solarie AB,https://www.allabolag.se/foretag/lpf-solarie-ab/karlskoga/-/5568037294,[],556803-7294,2286,LPF solarie AB,2010-04-06,Aktiebolag,0,"Stavhoppsvägen 11, 691 54 Karlskoga","Stavhoppsvägen 11, 691 54 Karlskoga",Karlskoga,50,['96040 Kroppsvård'],Bolaget ska bedriva solarieverksamhet samt därmed förenlig verksamhet.,,,
Kläfford Media AB,https://www.allabolag.se/foretag/kl%C3%A4fford-media-ab/glanshammar/-/5591494702,[],559149-4702,2284,Kläfford Media AB,2018-02-15,Aktiebolag,2,"Opphammarvägen 49, 705 97 Glanshammar","Opphammarvägen 49, 705 97 Glanshammar",Glanshammar,50,"['59200 Ljudinspelning och fonogramutgivning', '90010 Artistisk verksamhet']","Bolaget ska bedriva artistisk verksamhet, text- och musikproduktion och därmed förenlig verksamhet.",,,
Drömboxen Sverige AB,https://www.allabolag.se/foretag/dr%C3%B6mboxen-sverige-ab/lindesberg/-/5594314535,[],559431-4535,2282,Drömboxen Sverige AB,2023-04-24,Aktiebolag,1-4,"Aspensäng 170, 711 93 Lindesberg","Aspensäng 170, 711 93 Lindesberg",Lindesberg,25,"['46491 Partihandel med sport- och fritidsartiklar', '46731 Partihandel med virke och andra byggmaterial']",Bolaget skall bedriva partihandel med sport och fritidsartiklar. Import och försäljning i Sverige av stallinredning och stalltillbehör. Även bevattningssystem för ridhus och paddock samt därmed förenlig verksamhet.,Rebecka Sabina Johansson,,
DR Snickeri & Bygg AB,https://www.allabolag.se/foretag/dr-snickeri-bygg-ab/st%C3%A4lldalen/-/5594073909,[],559407-3909,2281,DR Snickeri & Bygg AB,2022-11-22,Aktiebolag,2,"Krokforsvägen 7, 714 72 Ställdalen","Krokforsvägen 7, 714 72 Ställdalen",Ställdalen,25,['43320 Byggnadssnickeriarbeten'],"Aktiebolaget ska bedriva verksamhet inom byggverksamhet, fastighetsskötsel och, trävarutillverkning, handel med byggnadsmaterial och därmed förenlig verksamhet.",,,
Desiderate AB,https://www.allabolag.se/foretag/desiderate-ab/%C3%B6rebro/-/5568562408,[],556856-2408,2279,Desiderate AB,2011-06-16,Aktiebolag,1,"Ekebyviken 26, 705 10 Örebro","C/O  Tomas Wall Ekebyviken 26, 705 10 Örebro",Örebro,50,['70220 Konsultverksamhet avseende företags organisation'],Konsultverksamhet inom verksamhetsledning och affärsutveckling och andra tjänster till privat och offentlig sektor samt försäljning av produkter och tjänster inom området energi och hållbarhet. Bolaget ska också äga och förvalta värdepapper och bedriva verksamhet inom skogsförvaltning och därmed relaterade tjänster.,Rolf Tomas Wall,070-642 84 85,
Örebro konsult och förmedling AB,https://www.allabolag.se/foretag/%C3%B6rebro-konsult-och-f%C3%B6rmedling-ab/%C3%B6rebro/-/5590859533,[],559085-9533,2278,Örebro konsult och förmedling AB,2016-11-17,Aktiebolag,1,"Karlsdalsallén 63 Bv, 702 52 Örebro","Trädgårdsgatan 9, 702 12 Örebro",Örebro,120,"['74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik']","Bolagets verksamhet skall bestå av företagsförmedling, konsultverksamhet inom restaurang, hotell, nattklubbar, barer, värdering av företag och andra företagstjänster samt handel med restaurang inventarier och därmed förenligt verksamhet",,,
MIBR AB,https://www.allabolag.se/foretag/mibr-ab/%C3%B6rebro/-/5590796834,[],559079-6834,2278,MIBR AB,2016-10-10,Aktiebolag,1,"Stortorget 16, 702 11 Örebro","Stortorget 16, 702 11 Örebro",Örebro,50,['62020 Datakonsultverksamhet'],"Aktiebolaget ska bedriva konsult- och försäljningsverksamhet inom datanätverks-, datasäkerhets-, nätverkssäkerhets-, multimedia- och datatillbehörsbranschen samt därmed förenlig verksamhet. Samt att bolaget ska äga och förvalta aktier och därmed förenlig verksamhet.",,,
Gutic Alltjänst AB,https://www.allabolag.se/foretag/gutic-alltj%C3%A4nst-ab/%C3%B6rebro/-/5568405152,[],556840-5152,2278,Gutic Alltjänst AB,2011-02-02,Aktiebolag,1,"Tjusebotorp 213, 705 91 Örebro","Tjusebotorp 213, 705 91 Örebro",Örebro,50,"['45110 Handel med personbilar och lätta motorfordon', '49320 Taxitrafik', '78200 Personaluthyrning']","Bolaget skall bedriva transportverksamhet, maskintjänst, uthyrning av tjänster, torgförsäljning av livsmedel, köpa och sälja bilar, export och import av livsmedel.",,070-364 67 61,
Tectorum Fastigheter AB,https://www.allabolag.se/foretag/tectorum-fastigheter-ab/%C3%B6rebro/-/5565589172,[],556558-9172,2277,Tectorum Fastigheter AB,1998-08-24,Aktiebolag,1,"Oskarsvägen 17, 702 14 Örebro","Oskarsvägen 17, 702 14 Örebro",Örebro,100,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '43320 Byggnadssnickeriarbeten']","Bolaget skall äga och förvalta fastigheter, utföra snickeriarbeten konsultverksamhet inom ekonomi- och redovisningsområdet, samt bedriva handel med värdepapper och därmed förenlig verksamhet.",Maria Kristina Nikitin,,
Tagotek Tak & Golv Teknik AB,https://www.allabolag.se/foretag/tagotek-tak-golv-teknik-ab/%C3%B6rebro/-/5593839250,[],559383-9250,2276,Tagotek Tak & Golv Teknik AB,2022-06-07,Aktiebolag,2,"Viktor Dahléns Väg 135, 702 33 Örebro","Viktor Dahléns Väg 135, 702 33 Örebro",Örebro,25,['41200 Byggande av bostadshus och andra byggnader'],Bolaget ska bedriva byggverksamhet inom tak och industrigolv. Köpa projekt samt hyra ut sig till större aktörer. Bolaget kommer även ha egna jobb.,Robert Anton Rikse,,
ConRoad AB,https://www.allabolag.se/foretag/conroad-ab/%C3%B6rebro/-/5594258047,[],559425-8047,2276,ConRoad AB,2023-03-13,Aktiebolag,2,"Lindtorpsvägen 8, 702 37 Örebro","Lindtorpsvägen 8, 702 37 Örebro",Örebro,25,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],"Bolaget ska bedriva teknisk konsultation, bygg- och snickeriverksamhet samt därmed förenlig verksamhet.",,,
Kastenhof Fastigheter AB,https://www.allabolag.se/foretag/kastenhof-fastigheter-ab/nora/-/5592513542,[],559251-3542,2272,Kastenhof Fastigheter AB,2020-04-07,Aktiebolag,0,Nora,"Box 14, 713 21 Nora",Nora,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Förvaltning av egna fastigheter.,Gunnar Johannes Eriksson,,
Almby Pizzeria AB,https://www.allabolag.se/foretag/almby-pizzeria-ab/%C3%B6rebro/-/5593624702,[],559362-4702,2271,Almby Pizzeria AB,2022-01-26,Aktiebolag,2,"Hjälmarvägen 27, 702 83 Örebro","Hjälmarvägen 27, 702 83 Örebro",Örebro,25,['56100 Restaurangverksamhet'],Bolaget ska bedriva restaurang och därmed förenlig verksamhet.,,,
MMB Enterprise AB,https://www.allabolag.se/foretag/mmb-enterprise-ab/%C3%B6rebro/-/5594277740,[],559427-7740,2269,MMB Enterprise AB,2023-03-27,Aktiebolag,1,"Olaigränd 2 b, 703 61 Örebro","c/o Magnus Boström Olaigränd 2 b, 703 61 Örebro",Örebro,25,"['74900 Övrig verksamhet inom juridik, ekonomi, vetenskap och teknik']","Bolaget ska bedriva affärsutveckling, försäljning, utbildning och rådgivning inom bombskyddssäkerhet, skytte, inom försvarsindustri och övriga verksamheter, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",,,
Grandahls Bygg AB,https://www.allabolag.se/foretag/grandahls-bygg-ab/%C3%B6rebro/-/5590960745,[],559096-0745,2269,Grandahls Bygg AB,2017-01-03,Aktiebolag,2,"Kornellvägen 43 c, 703 84 Örebro","EMIL DAHLGREN Kornellvägen 43 c, 703 84 Örebro",Örebro,50,['41200 Byggande av bostadshus och andra byggnader'],"Föremålet för bolagets verksamhet är att bedriva byggtjänster, samt tillhandahålla konsult- och utbildningstjänster inom ovanstående område. Därtill skall bolaget även bedriva handel med värdepapper, äga och förvalta fastigheter och därmed förenlig verksamhet.",,,
Södras Camilla AB,https://www.allabolag.se/foretag/s%C3%B6dras-camilla-ab/%C3%B6rebro/-/5593968935,[],559396-8935,2268,Södras Camilla AB,2022-09-15,Aktiebolag,4,"Storbackavägen 6, 702 30 Örebro","Storbackavägen 6, 702 30 Örebro",Örebro,25,['56100 Restaurangverksamhet'],"Restaurangverksamhet. Pizzeria med servering, utkörning och avhämtning.",,,
M.Y Transport AB,https://www.allabolag.se/foretag/m.y-transport-ab/kumla/-/5565816120,[],556581-6120,2267,M.Y Transport AB,2000-02-02,Aktiebolag,1,"Norra Kungsvägen 22 Lgh 1901, 692 32 Kumla","MARTIN GUNNARSSON Norra Kungsvägen 22 Lgh 1901, 692 32 Kumla",Kumla,100,"['49410 Vägtransport, godstrafik']",Föremålet för bolagets verksamhet är att bedriva transportverksamhet och därmed förenlig verksamhet.,,070-817 83 86,
Cronas Friskvård i Örebro AB,https://www.allabolag.se/foretag/cronas-friskv%C3%A5rd-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569479701,[],556947-9701,2267,Cronas Friskvård i Örebro AB,2013-11-06,Aktiebolag,1,"Vårbovägen 39, 702 30 Örebro","c/o Gustaf Crona Vårbovägen 39, 702 30 Örebro",Örebro,50,['96040 Kroppsvård'],Bolaget ska främja människors hälsa via manuell medicin och föreläsningar samt därmed förenlig verksamhet.,Gustaf Oskar Johan Crona,,
